recommendation_status,risk_level,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,gap_priority,gap_score,missing_blockers,estimated_fields_to_replace,health_context,recommendation_reason,required_before_enable
cautious_enable_only,low,Belcando Mastercraft,Belcando Mastercraft Fresh Turkey 10kg,dog,dry,,needs_review,retailer,belcando-mastercraft-fresh-turkey-dog-dry-gr-gatoskilo,medium,48,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Black Olympus,Black Olympus low grain adult medium chicken & brown rice 2kg,dog,dry,adult,needs_review,retailer,black-olympus-low-grain-adult-medium-chicken-brown-rice-dog-dry-gr-retailer,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Bozita,Bozita Hair & Skin Σολομός Wheat Free 2kg,cat,dry,,needs_review,retailer,bozita-hair-and-skin-σολομοσ-wheat-free-cat-dry-gr-gatoskilo,medium,48,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Briantos,Briantos Adult Grain-Free Duck & Potato,dog,dry,adult,needs_review,retailer,briantos-adult-grain-free-duck-potato-dog-dry-eu-retailer,medium,44,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Adult Haircare Salmon & Chicken Grain Free 2kg,cat,dry,adult,needs_review,retailer,brit-care-cat-adult-haircare-salmon-and-chicken-grain-free-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Adult Indoor Chicken Grain Free 2kg,cat,dry,adult,needs_review,retailer,brit-care-cat-adult-indoor-chicken-grain-free-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Kitten Grain Free Salmon 2kg,cat,dry,kitten,needs_review,retailer,brit-care-cat-kitten-grain-free-salmon-cat-dry-gr-gatoskilo,medium,40,,,kitten,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sensitive Insect & Herring Grain Free 2kg,cat,dry,,needs_review,retailer,brit-care-cat-sensitive-insect-and-herring-grain-free-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sensitive Turkey & Salmon Grain Free 2kg,cat,dry,,needs_review,retailer,brit-care-cat-sensitive-turkey-and-salmon-grain-free-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sterilised Immunity Support Pork Grain Free 7kg,cat,dry,,needs_review,retailer,brit-care-cat-sterilised-immunity-support-pork-grain-free-cat-dry-gr-gatoskilo,low,20,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sterilised Sensitive Rabbit Grain Free 2kg,cat,dry,,needs_review,retailer,brit-care-cat-sterilised-sensitive-rabbit-grain-free-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sterilised Urinary Chicken Grain Free 2kg,cat,dry,,needs_review,retailer,brit-care-cat-sterilised-urinary-chicken-grain-free-cat-dry-gr-gatoskilo,medium,36,,,urinary,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Cat Sterilised Weight Control Duck & Turkey Grain Free 2kg,cat,dry,,needs_review,retailer,brit-care-cat-sterilised-weight-control-duck-and-turkey-grain-free-cat-dry-gr-gatoskilo,medium,36,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Grain Free Dog Adult Small & Medium Salmon 1kg,dog,dry,adult,needs_review,retailer,brit-care-grain-free-dog-adult-small-and-medium-salmon-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Grain Free Dog Junior Large Salmon 12kg,dog,dry,puppy,needs_review,retailer,brit-care-grain-free-dog-junior-large-salmon-dog-dry-gr-gatoskilo,medium,44,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Grain Free Dog Puppy Salmon 12kg,dog,dry,puppy,needs_review,retailer,brit-care-grain-free-dog-puppy-salmon-dog-dry-gr-gatoskilo,medium,44,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Grain Free Dog Senior & Light Salmon 12kg,dog,dry,senior,needs_review,retailer,brit-care-grain-free-dog-senior-and-light-salmon-dog-dry-gr-gatoskilo,medium,44,,,weight_control|senior,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Grain Free Sensitive Dog Adult Venison 12kg,dog,dry,adult,needs_review,retailer,brit-care-grain-free-sensitive-dog-adult-venison-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Adult Medium Lamb & Rice 1kg,dog,dry,adult,needs_review,retailer,brit-care-hypoallergenic-dog-adult-medium-lamb-and-rice-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Adult Show Champion Salmon & Herring 12kg,dog,dry,adult,needs_review,retailer,brit-care-hypoallergenic-dog-adult-show-champion-salmon-and-herring-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Adult Small Lamb & Rice 1kg,dog,dry,adult,needs_review,retailer,brit-care-hypoallergenic-dog-adult-small-lamb-and-rice-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Adult Weight Loss Rabbit & Rice 12kg,dog,dry,adult,needs_review,retailer,brit-care-hypoallergenic-dog-adult-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,medium,32,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Junior Large Lamb & Rice 12kg,dog,dry,puppy,needs_review,retailer,brit-care-hypoallergenic-dog-junior-large-lamb-and-rice-dog-dry-gr-gatoskilo,medium,44,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Puppy Lamb & Rice 12kg,dog,dry,puppy,needs_review,retailer,brit-care-hypoallergenic-dog-puppy-lamb-and-rice-dog-dry-gr-gatoskilo,medium,44,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Senior Lamb & Rice 12kg,dog,dry,senior,needs_review,retailer,brit-care-hypoallergenic-dog-senior-lamb-and-rice-dog-dry-gr-gatoskilo,medium,44,,,senior,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Hypoallergenic Dog Weight Loss Rabbit & Rice 3kg,dog,dry,,needs_review,retailer,brit-care-hypoallergenic-dog-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,medium,32,,,weight_control,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Mini Dog Adult Grain Free Lamb 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-grain-free-lamb-dog-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Mini Dog Adult Sensitive Grain Free Venison 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-sensitive-grain-free-venison-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Mini Dog Adult Yorkshire Salmon & Tuna 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-yorkshire-salmon-and-tuna-dog-dry-gr-gatoskilo,medium,36,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Sustainable Dog Adult Large Chicken & Insect 12kg,dog,dry,adult,needs_review,retailer,brit-care-sustainable-dog-adult-large-chicken-and-insect-dog-dry-gr-gatoskilo,low,24,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Care Sustainable Dog Senior Chicken & Insect 12kg,dog,dry,senior,needs_review,retailer,brit-care-sustainable-dog-senior-chicken-and-insect-dog-dry-gr-gatoskilo,medium,44,,,senior,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Fresh Beef Dog Junior Large Growth & Joints 12kg,dog,dry,puppy,needs_review,retailer,brit-fresh-beef-dog-junior-large-growth-and-joints-dog-dry-gr-gatoskilo,medium,48,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Fresh Chicken Dog Adult Great Life 12kg,dog,dry,adult,needs_review,retailer,brit-fresh-chicken-dog-adult-great-life-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Fresh Chicken Dog Junior Healthy Growth 12kg,dog,dry,puppy,needs_review,retailer,brit-fresh-chicken-dog-junior-healthy-growth-dog-dry-gr-gatoskilo,medium,48,,,puppy,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Fresh Duck Dog Adult Run & Work 12kg,dog,dry,adult,needs_review,retailer,brit-fresh-duck-dog-adult-run-and-work-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Fresh Fish Dog Adult Large Muscles & Joints 12kg,dog,dry,adult,needs_review,retailer,brit-fresh-fish-dog-adult-large-muscles-and-joints-dog-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Adult Small 1kg,dog,dry,adult,needs_review,retailer,brit-premium-by-nature-adult-small-dog-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Cat Adult Chicken 8kg,cat,dry,adult,needs_review,retailer,brit-premium-by-nature-cat-adult-chicken-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Cat Adult Salmon 300gr,cat,dry,adult,needs_review,retailer,brit-premium-by-nature-cat-adult-salmon-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Cat Sterilised Chicken 1.5kg,cat,dry,,needs_review,retailer,brit-premium-by-nature-cat-sterilised-chicken-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Cat Sterilised Lamb 8kg,cat,dry,,needs_review,retailer,brit-premium-by-nature-cat-sterilised-lamb-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Cat Sterilised Salmon 8kg,cat,dry,,needs_review,retailer,brit-premium-by-nature-cat-sterilised-salmon-cat-dry-gr-gatoskilo,medium,28,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Sensitive Lamb & Rice 15kg,dog,dry,,needs_review,retailer,brit-premium-by-nature-sensitive-lamb-and-rice-dog-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Brit,Brit Premium By Nature Sport 15kg,dog,dry,,needs_review,retailer,brit-premium-by-nature-sport-dog-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Calibra,Calibra Vet Cat Gastrointestinal & Pancreas 2kg,cat,dry,,needs_review,retailer,calibra-vet-cat-gastrointestinal-and-pancreas-cat-dry-gr-gatoskilo,medium,32,,,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
cautious_enable_only,low,Canagan,Canagan Country Game For Cats 1.5kg,cat,dry,,needs_review,retailer,canagan-country-game-for-cats-cat-dry-gr-gatoskilo,medium,44,,kcal_per_100g,,"Retailer-sourced row still needs review, but no critical blockers were detected.","Spot-check title, ingredients and source before enabling."
